38.989	-21.558	26.49
38.954	-22.242	46.933
37.566	-22.991	67.347
35.642	-24.334	87.693
32.725	-21.061	107.958
29.417	-25.407	128.185
11.891	-13.897	127.584
11.891	-10.591	107.358
18.515	-7.693	68.448
18.515	-5.93899999999999	48.048
0	-1.842	21.047
-18.515	-5.93899999999999	48.048
-18.515	-7.693	68.448
-11.891	-10.591	106.358
-11.891	-13.897	127.584
-29.417	-25.407	128.185
-32.725	-25.061	107.958
-35.69	-24.397	87.691
-37.575	-23.004	67.345
-38.962	-22.254	46.931
-38.989	-21.559	26.49
